"","Week_Key","Count_CDR_OPIE_ID","PHE_Region_Cd","nw_age_grp"
"5045",201414,3,"UKE",".[00-04]"
"5046",201615,1,"UKF",".[65+"
"5047",201316,1,"UKK",".[25-44]"
"5048",201910,3,"UKF",".[65+"
"5049",201543,3,"UKJ",".[65+"
"5050",201604,1,"UKG",".[65+"
"5051",201910,8,"UKE",".[65+"
"5052",201606,2,"UKI",".[65+"
"5053",201317,4,"UKI",".[05-14]"
"5054",201526,1,"UKI",".[65+"
"5055",201818,2,"UKG",".[65+"
"5056",201614,1,"UKJ",".[65+"
"5057",201451,1,"UKC",".[65+"
"5058",201845,1,"UKD",".[65+"
"5059",201330,1,"UKE",".[65+"
"5060",201309,1,"UKF",".[25-44]"
"5061",201435,1,"UKJ",".[15-24]"
"5062",201921,1,"UKJ",".[65+"
"5063",201401,1,"UKI",".[25-44]"
"5064",201807,5,"UKF",".[65+"
"5065",201618,1,"UKJ",".[45-64]"
"5066",201649,4,"UKH",".[65+"
"5067",201346,1,"UKF",".[65+"
"5068",201445,7,"UKI",".[00-04]"
"5069",201819,1,"UKC",".[45-64]"
"5070",201806,3,"UKI",".[65+"
"5071",201623,1,"UKJ",".[25-44]"
"5072",201515,3,"UKG",".[65+"
"5073",201533,1,"UKK",".[25-44]"
"5074",201810,3,"UKK",".[65+"
"5075",201551,4,"UKK",".[65+"
"5076",201436,1,"UKD",".[65+"
"5077",201907,1,"UKK",".[05-14]"
"5078",201607,3,"UKK",".[65+"
"5079",201413,2,"UKH",".[65+"
"5080",201416,3,"UKJ",".[65+"
"5081",201831,1,"UKD",".[00-04]"
"5082",201324,1,"UKE",".[05-14]"
"5083",201928,2,"UKK",".[65+"
"5084",201619,7,"UKF",".[65+"
"5085",201729,1,"UKG",".[00-04]"
"5086",201845,1,"UKD",".[65+"
"5087",201327,1,"UKH",".[45-64]"
"5088",201525,2,"UKE",".[65+"
"5089",201444,6,"UKE",".[00-04]"
"5090",201332,1,"UKE",".[65+"
"5091",201340,1,"UKJ",".[45-64]"
"5092",201523,3,"UKK",".[00-04]"
"5093",201913,1,"UKC",".[65+"
"5094",201553,1,"UKC",".[65+"
"5095",201308,3,"UKH",".[65+"
"5096",201511,4,"UKE",".[65+"
"5097",201307,1,"UKD",".[65+"
"5098",201416,1,"UKI",".[45-64]"
"5099",201840,2,"UKG",".[25-44]"
"5100",201801,1,"UKG",".[15-24]"
"5101",201523,3,"UKK",".[00-04]"
"5102",201505,1,"UKK",".[65+"
"5103",201640,1,"UKH",".[25-44]"
"5104",201439,4,"UKE",".[65+"
"5105",201501,1,"UKE",".[65+"
"5106",201915,1,"UKG",".[65+"
"5107",201326,1,"UKE",".[25-44]"
"5108",201450,1,"UKI",".[25-44]"
"5109",201903,3,"UKH",".[65+"
"5110",201551,1,"UKD",".[00-04]"
"5111",201644,1,"UKF",".[65+"
"5112",201636,3,"UKC",".[00-04]"
"5113",201632,2,"UKH",".[05-14]"
"5114",201707,1,"UKC",".[65+"
"5115",201449,3,"UKI",".[45-64]"
"5116",201701,1,"UKF",".[25-44]"
"5117",201610,1,"UKC",".[25-44]"
"5118",201817,1,"UKC",".[45-64]"
"5119",201719,1,"UKD",".[65+"
"5120",201709,2,"UKD",".[00-04]"
"5121",201620,2,"UKK",".[65+"
"5122",201442,4,"UKG",".[00-04]"
"5123",201928,5,"UKH",".[65+"
"5124",201806,1,"UKI",".[05-14]"
"5125",201815,1,"UKI",".[45-64]"
"5126",201844,5,"UKI",".[00-04]"
"5127",201549,2,"UKK",".[65+"
"5128",201443,1,"UKG",".[65+"
"5129",201747,8,"UKG",".[65+"
"5130",201503,2,"UKH",".[65+"
"5131",201940,2,"UKF",".[65+"
"5132",201941,2,"UKK",".[65+"
"5133",201914,1,"UKI",".[45-64]"
"5134",201625,1,"UKG",".[65+"
"5135",201426,2,"UKI",".[15-24]"
"5136",201616,4,"UKH",".[05-14]"
"5137",201413,5,"UKK",".[65+"
"5138",201608,1,"UKH",".[45-64]"
"5139",201803,1,"UKF",".[00-04]"
"5140",201749,1,"UKF",".[65+"
"5141",201704,2,"UKH",".[45-64]"
"5142",201524,1,"UKC",".[65+"
"5143",201324,1,"UKD",".[65+"
"5144",201452,1,"UKI",".[45-64]"
"5145",201842,3,"UKK",".[65+"
"5146",201336,3,"UKI",".[65+"
"5147",201939,1,"UKH",".[45-64]"
"5148",201701,7,"UKH",".[65+"
"5149",201509,4,"UKF",".[65+"
"5150",201504,1,"UKJ",".[25-44]"
"5151",201815,1,"UKI",".[15-24]"
"5152",201905,3,"UKK",".[65+"
"5153",201938,1,"UKG",".[65+"
"5154",201520,1,"UKJ",".[65+"
"5155",201815,2,"UKJ",".[65+"
"5156",201533,2,"UKE",".[65+"
"5157",201302,4,"UKE",".[65+"
"5158",201912,2,"UKJ",".[45-64]"
"5159",201602,1,"UKE",".[45-64]"
"5160",201545,1,"UKJ",".[65+"
"5161",201716,4,"UKE",".[00-04]"
"5162",201403,3,"UKK",".[65+"
"5163",201319,3,"UKG",".[65+"
"5164",201741,4,"UKE",".[65+"
"5165",201706,2,"UKG",".[05-14]"
"5166",201808,1,"UKH",".[65+"
"5167",201432,1,"UKK",".[45-64]"
"5168",201747,6,"UKK",".[00-04]"
"5169",201910,7,"UKE",".[65+"
"5170",201507,4,"UKK",".[00-04]"
"5171",201832,3,"UKD",".[00-04]"
"5172",201630,1,"UKH",".[00-04]"
"5173",201650,1,"UKF",".[45-64]"
"5174",201923,1,"UKK",".[65+"
"5175",201712,4,"UKE",".[65+"
"5176",201819,3,"UKK",".[65+"
"5177",201903,2,"UKI",".[00-04]"
"5178",201811,1,"UKF",".[45-64]"
"5179",201837,7,"UKI",".[00-04]"
"5180",201533,1,"UKH",".[25-44]"
"5181",201741,1,"UKJ",".[25-44]"
"5182",201605,1,"UKC",".[65+"
"5183",201315,1,"UKK",".[25-44]"
"5184",201746,5,"UKG",".[65+"
"5185",201934,1,"UKH",".[25-44]"
"5186",201525,1,"UKD",".[65+"
"5187",201417,1,"UKJ",".[15-24]"
"5188",201845,1,"UKF",".[45-64]"
"5189",201846,1,"UKE",".[05-14]"
"5190",201904,1,"UKD",".[25-44]"
"5191",201449,6,"UKI",".[00-04]"
"5192",201553,8,"UKI",".[00-04]"
"5193",201722,1,"UKK",".[65+"
"5194",201606,1,"UKH",".[65+"
"5195",201812,5,"UKG",".[65+"
"5196",201440,1,"UKE",".[45-64]"
"5197",201612,1,"UKC",".[65+"
"5198",201617,4,"UKH",".[25-44]"
"5199",201641,1,"UKJ",".[65+"
"5200",201747,2,"UKI",".[05-14]"
"5201",201620,3,"UKD",".[65+"
"5202",201907,1,"UKH",".[45-64]"
"5203",201746,1,"UKD",".[65+"
"5204",201842,1,"UKE",".[05-14]"
"5205",201410,7,"UKK",".[00-04]"
"5206",201352,1,"UKC",".[00-04]"
"5207",201705,9,"UKH",".[65+"
"5208",201428,2,"UKH",".[65+"
"5209",201408,2,"UKE",".[25-44]"
"5210",201435,1,"UKI",".[05-14]"
"5211",201508,4,"UKK",".[65+"
"5212",201326,1,"UKK",".[25-44]"
"5213",201352,3,"UKI",".[65+"
"5214",201823,1,"UKI",".[65+"
"5216",201821,1,"UKK",".[15-24]"
"5217",201903,2,"UKH",".[65+"
"5218",201716,2,"UKI",".[45-64]"
"5219",201903,2,"UKD",".[45-64]"
"5220",201714,1,"UKI",".[65+"
"5221",201612,9,"UKH",".[65+"
"5222",201840,4,"UKE",".[65+"
"5223",201513,1,"UKH",".[25-44]"
"5224",201310,1,"UKE",".[65+"
"5225",201605,1,"UKK",".[45-64]"
"5226",201502,2,"UKF",".[65+"
"5227",201432,1,"UKI",".[65+"
"5229",201806,1,"UKC",".[45-64]"
"5230",201811,1,"UKC",".[45-64]"
"5231",201824,1,"UKI",".[45-64]"
"5232",201903,1,"UKF",".[45-64]"
"5233",201544,1,"UKI",".[15-24]"
"5234",201416,1,"UKK",".[25-44]"
"5235",201804,3,"UKF",".[65+"
"5236",201550,1,"UKH",".[65+"
"5237",201631,1,"UKE",".[15-24]"
"5238",201644,1,"UKH",".[05-14]"
"5239",201412,1,"UKD",".[25-44]"
"5240",201747,1,"UKF",".[25-44]"
"5241",201646,1,"UKH",".[45-64]"
"5242",201938,1,"UKG",".[65+"
"5243",201505,1,"UKI",".[65+"
"5244",201832,1,"UKD",".[25-44]"
"5245",201743,1,"UKI",".[65+"
"5246",201651,3,"UKH",".[25-44]"
"5247",201446,4,"UKG",".[65+"
"5248",201817,1,"UKI",".[65+"
"5249",201809,1,"UKF",".[00-04]"
"5250",201920,1,"UKG",".[65+"
"5251",201709,1,"UKD",".[65+"
"5252",201616,3,"UKF",".[65+"
"5253",201617,1,"UKG",".[45-64]"
"5254",201822,2,"UKJ",".[00-04]"
"5255",201808,6,"UKF",".[65+"
"5256",201752,1,"UKE",".[45-64]"
"5257",201551,2,"UKF",".[05-14]"
"5258",201508,5,"UKH",".[65+"
"5259",201411,2,"UKE",".[45-64]"
"5260",201648,2,"UKE",".[05-14]"
"5261",201511,2,"UKG",".[65+"
"5262",201725,2,"UKF",".[05-14]"
"5263",201738,3,"UKJ",".[65+"
"5264",201832,1,"UKH",".[25-44]"
"5265",201441,1,"UKC",".[65+"
"5266",201536,1,"UKJ",".[00-04]"
"5267",201622,2,"UKE",".[65+"
"5268",201513,1,"UKE",".[25-44]"
"5269",201501,1,"UKC",".[15-24]"
"5270",201729,1,"UKE",".[65+"
"5271",201804,1,"UKG",".[65+"
"5272",201643,4,"UKF",".[65+"
"5273",201452,4,"UKK",".[65+"
"5274",201507,1,"UKF",".[65+"
"5275",201711,1,"UKJ",".[65+"
"5276",201614,1,"UKH",".[25-44]"
"5277",201716,6,"UKJ",".[00-04]"
"5278",201350,1,"UKI",".[45-64]"
"5279",201817,1,"UKJ",".[45-64]"
"5280",201512,4,"UKE",".[65+"
"5281",201844,6,"UKE",".[65+"
"5282",201704,5,"UKJ",".[00-04]"
"5283",201334,1,"UKE",".[45-64]"
"5284",201319,1,"UKF",".[65+"
"5285",201633,1,"UKG",".[00-04]"
"5286",201647,6,"UKH",".[65+"
"5287",201309,1,"UKJ",".[00-04]"
"5288",201305,2,"UKC",".[65+"
"5289",201328,1,"UKF",".[65+"
"5290",201852,2,"UKI",".[65+"
"5291",201852,2,"UKC",".[65+"
"5292",201716,4,"UKE",".[00-04]"
"5293",201546,1,"UKJ",".[65+"
"5294",201519,2,"UKH",".[45-64]"
"5295",201648,8,"UKE",".[65+"
"5296",201512,1,"UKE",".[05-14]"
"5297",201449,4,"UKH",".[65+"
"5298",201908,12,"UKH",".[65+"
"5299",201411,2,"UKJ",".[65+"
"5300",201903,1,"UKK",".[45-64]"
"5301",201516,1,"UKJ",".[25-44]"
"5302",201431,1,"UKI",".[65+"
"5303",201902,4,"UKG",".[45-64]"
"5304",201440,9,"UKE",".[00-04]"
"5305",201305,1,"UKG",".[65+"
"5306",201711,8,"UKK",".[65+"
"5307",201517,2,"UKK",".[45-64]"
"5308",201848,2,"UKC",".[00-04]"
"5309",201501,2,"UKI",".[65+"
"5310",201923,2,"UKG",".[25-44]"
"5311",201924,1,"UKK",".[65+"
"5312",201603,1,"UKI",".[15-24]"
"5313",201404,8,"UKK",".[65+"
"5314",201810,1,"UKK",".[15-24]"
"5315",201551,1,"UKD",".[65+"
"5316",201843,1,"UKD",".[45-64]"
"5317",201545,1,"UKJ",".[65+"
"5318",201849,1,"UKE",".[65+"
"5319",201406,2,"UKE",".[45-64]"
"5320",201751,1,"UKJ",".[45-64]"
"5321",201701,1,"UKK",".[45-64]"
"5322",201649,1,"UKI",".[15-24]"
"5323",201714,1,"UKF",".[65+"
"5324",201608,1,"UKK",".[15-24]"
"5325",201745,1,"UKH",".[65+"
"5326",201405,4,"UKI",".[65+"
"5327",201401,2,"UKI",".[25-44]"
"5328",201627,1,"UKE",".[65+"
"5329",201307,1,"UKG",".[25-44]"
"5330",201618,1,"UKF",".[15-24]"
"5331",201641,2,"UKD",".[05-14]"
"5332",201607,10,"UKK",".[00-04]"
"5333",201313,1,"UKH",".[15-24]"
"5334",201712,3,"UKE",".[65+"
"5335",201550,2,"UKE",".[65+"
"5336",201507,2,"UKD",".[45-64]"
"5337",201552,1,"UKH",".[65+"
"5338",201929,1,"UKF",".[05-14]"
"5339",201307,1,"UKE",".[65+"
"5340",201301,1,"UKG",".[65+"
"5341",201840,1,"UKC",".[05-14]"
"5342",201746,2,"UKE",".[45-64]"
"5343",201707,1,"UKC",".[65+"
"5344",201306,1,"UKI",".[45-64]"
"5345",201845,1,"UKC",".[65+"
"5346",201435,1,"UKC",".[25-44]"
"5347",201513,3,"UKJ",".[65+"
"5348",201519,1,"UKI",".[65+"
"5349",201844,1,"UKK",".[65+"
"5350",201348,1,"UKF",".[45-64]"
"5351",201801,1,"UKG",".[65+"
"5352",201645,1,"UKH",".[65+"
"5353",201610,1,"UKE",".[15-24]"
"5354",201508,3,"UKG",".[65+"
"5355",201907,2,"UKH",".[45-64]"
"5356",201418,2,"UKE",".[25-44]"
"5357",201805,1,"UKC",".[45-64]"
"5358",201820,1,"UKH",".[45-64]"
"5359",201911,2,"UKI",".[65+"
"5360",201316,2,"UKF",".[65+"
"5361",201339,2,"UKD",".[45-64]"
"5362",201828,1,"UKI",".[65+"
"5363",201801,8,"UKI",".[65+"
"5364",201327,2,"UKI",".[15-24]"
"5365",201435,2,"UKK",".[65+"
"5366",201709,1,"UKI",".[05-14]"
"5367",201351,1,"UKK",".[25-44]"
"5368",201640,5,"UKI",".[00-04]"
"5369",201705,1,"UKF",".[65+"
"5370",201539,2,"UKC",".[00-04]"
"5371",201614,5,"UKF",".[65+"
"5372",201413,4,"UKE",".[65+"
"5373",201918,1,"UKD",".[65+"
"5374",201323,1,"UKI",".[25-44]"
"5375",201626,2,"UKC",".[00-04]"
"5376",201814,3,"UKJ",".[65+"
"5377",201632,1,"UKF",".[45-64]"
"5378",201919,2,"UKD",".[65+"
"5379",201317,1,"UKI",".[45-64]"
"5380",201928,2,"UKE",".[65+"
"5381",201643,1,"UKE",".[65+"
"5382",201644,1,"UKI",".[05-14]"
"5383",201504,7,"UKF",".[65+"
"5384",201601,2,"UKK",".[65+"
"5385",201303,1,"UKH",".[65+"
"5386",201923,1,"UKC",".[45-64]"
"5387",201736,1,"UKG",".[25-44]"
"5388",201649,1,"UKI",".[65+"
"5389",201314,2,"UKH",".[65+"
"5390",201451,5,"UKH",".[65+"
"5391",201821,1,"UKF",".[65+"
"5392",201805,2,"UKK",".[65+"
"5393",201326,2,"UKK",".[45-64]"
"5394",201740,1,"UKH",".[65+"
"5395",201304,2,"UKD",".[65+"
"5396",201511,2,"UKI",".[65+"
"5397",201350,1,"UKE",".[65+"
"5398",201649,1,"UKG",".[65+"
"5399",201321,2,"UKE",".[45-64]"
"5400",201604,1,"UKJ",".[65+"
"5401",201314,19,"UKH",".[65+"
"5402",201314,17,"UKK",".[00-04]"
"5403",201352,1,"UKK",".[15-24]"
"5404",201651,4,"UKG",".[65+"
"5405",201920,6,"UKK",".[45-64]"
"5406",201748,3,"UKJ",".[00-04]"
"5407",201413,4,"UKE",".[65+"
"5408",201320,1,"UKD",".[65+"
"5409",201405,1,"UKK",".[25-44]"
"5410",201613,1,"UKH",".[45-64]"
"5411",201609,2,"UKH",".[65+"
"5412",201937,2,"UKK",".[00-04]"
"5413",201303,5,"UKE",".[65+"
"5414",201747,1,"UKH",".[00-04]"
"5415",201401,1,"UKI",".[05-14]"
"5416",201921,2,"UKK",".[65+"
"5417",201612,3,"UKH",".[65+"
"5418",201642,1,"UKJ",".[65+"
"5419",201437,1,"UKD",".[45-64]"
"5420",201642,3,"UKG",".[65+"
"5421",201813,3,"UKC",".[65+"
"5422",201711,1,"UKG",".[65+"
"5423",201914,4,"UKD",".[65+"
"5424",201706,2,"UKD",".[00-04]"
"5425",201609,1,"UKE",".[65+"
"5426",201910,7,"UKJ",".[00-04]"
"5427",201819,1,"UKI",".[45-64]"
"5428",201746,1,"UKF",".[25-44]"
"5429",201702,1,"UKF",".[45-64]"
"5430",201523,1,"UKK",".[25-44]"
"5431",201909,2,"UKK",".[00-04]"
"5432",201315,4,"UKD",".[65+"
"5433",201514,3,"UKG",".[65+"
"5434",201521,1,"UKE",".[15-24]"
"5435",201711,2,"UKH",".[65+"
"5436",201652,1,"UKE",".[65+"
"5437",201504,1,"UKJ",".[65+"
"5438",201303,3,"UKE",".[65+"
"5439",201924,1,"UKK",".[65+"
"5440",201441,1,"UKD",".[45-64]"
"5441",201809,1,"UKE",".[65+"
"5442",201325,1,"UKK",".[65+"
"5443",201316,1,"UKJ",".[25-44]"
"5444",201640,1,"UKD",".[65+"
"5445",201925,1,"UKH",".[05-14]"
"5446",201445,1,"UKK",".[65+"
"5447",201451,3,"UKH",".[65+"
"5448",201418,6,"UKK",".[00-04]"
"5449",201746,1,"UKF",".[45-64]"
"5450",201637,1,"UKD",".[45-64]"
"5451",201523,3,"UKJ",".[65+"
"5452",201643,2,"UKE",".[45-64]"
"5453",201311,5,"UKH",".[65+"
"5454",201924,2,"UKI",".[45-64]"
"5455",201741,1,"UKI",".[25-44]"
"5456",201641,1,"UKG",".[25-44]"
"5457",201910,1,"UKD",".[65+"
"5458",201412,1,"UKF",".[65+"
"5459",201410,4,"UKK",".[05-14]"
"5460",201306,1,"UKJ",".[45-64]"
"5461",201641,9,"UKI",".[00-04]"
"5462",201520,1,"UKJ",".[65+"
"5463",201547,1,"UKH",".[00-04]"
"5464",201506,6,"UKD",".[65+"
"5465",201409,2,"UKJ",".[65+"
"5466",201429,1,"UKG",".[15-24]"
"5467",201714,1,"UKH",".[45-64]"
"5468",201315,2,"UKE",".[65+"
"5469",201406,3,"UKH",".[65+"
"5470",201750,1,"UKK",".[25-44]"
"5471",201719,2,"UKH",".[45-64]"
"5472",201908,3,"UKE",".[65+"
"5473",201851,1,"UKE",".[25-44]"
"5474",201616,7,"UKH",".[65+"
"5475",201308,1,"UKG",".[15-24]"
"5476",201845,1,"UKD",".[65+"
"5477",201842,4,"UKE",".[65+"
"5478",201818,2,"UKE",".[45-64]"
"5479",201714,1,"UKE",".[65+"
"5480",201834,1,"UKE",".[45-64]"
"5481",201420,2,"UKE",".[65+"
"5482",201506,5,"UKF",".[65+"
"5483",201518,4,"UKK",".[65+"
"5484",201618,5,"UKH",".[65+"
"5485",201923,1,"UKK",".[65+"
"5486",201352,1,"UKF",".[65+"
"5487",201303,1,"UKD",".[15-24]"
"5488",201724,1,"UKG",".[65+"
"5489",201405,1,"UKH",".[65+"
"5490",201909,4,"UKK",".[45-64]"
"5491",201712,2,"UKF",".[65+"
"5492",201452,4,"UKK",".[65+"
"5493",201847,1,"UKK",".[45-64]"
"5494",201751,2,"UKE",".[65+"
"5495",201801,1,"UKE",".[45-64]"
"5496",201422,1,"UKJ",".[65+"
"5497",201337,1,"UKF",".[65+"
"5498",201828,3,"UKH",".[25-44]"
"5499",201718,2,"UKE",".[65+"
"5500",201636,1,"UKK",".[65+"
"5501",201520,1,"UKJ",".[65+"
"5502",201310,11,"UKK",".[65+"
"5503",201933,1,"UKH",".[45-64]"
"5504",201801,4,"UKI",".[65+"
"5505",201634,5,"UKD",".[65+"
"5506",201717,1,"UKF",".[65+"
"5507",201716,3,"UKF",".[65+"
"5508",201839,4,"UKE",".[65+"
"5509",201816,2,"UKI",".[65+"
"5510",201519,1,"UKI",".[45-64]"
"5511",201807,4,"UKE",".[00-04]"
"5512",201849,2,"UKE",".[45-64]"
"5513",201703,4,"UKI",".[65+"
"5514",201748,2,"UKE",".[65+"
"5515",201502,2,"UKF",".[65+"
"5516",201736,1,"UKD",".[05-14]"
"5517",201314,2,"UKF",".[45-64]"
"5518",201447,1,"UKH",".[05-14]"
"5519",201607,7,"UKE",".[65+"
"5520",201647,7,"UKI",".[00-04]"
"5521",201514,1,"UKH",".[45-64]"
"5522",201701,1,"UKF",".[45-64]"
"5523",201704,5,"UKH",".[65+"
"5524",201851,2,"UKG",".[25-44]"
"5525",201452,1,"UKF",".[25-44]"
"5526",201809,1,"UKE",".[45-64]"
"5527",201437,1,"UKE",".[65+"
"5528",201314,1,"UKE",".[00-04]"
"5529",201821,1,"UKC",".[45-64]"
"5530",201628,1,"UKJ",".[65+"
"5531",201708,10,"UKE",".[00-04]"
"5532",201407,1,"UKK",".[45-64]"
"5533",201315,1,"UKC",".[65+"
"5534",201351,1,"UKJ",".[65+"
"5535",201650,1,"UKJ",".[65+"
"5536",201821,3,"UKE",".[00-04]"
"5537",201608,6,"UKE",".[65+"
"5538",201316,5,"UKE",".[00-04]"
"5539",201749,5,"UKI",".[00-04]"
"5540",201825,1,"UKJ",".[00-04]"
"5541",201809,5,"UKE",".[65+"
"5542",201844,1,"UKG",".[45-64]"
"5543",201836,1,"UKE",".[65+"
"5544",201802,4,"UKI",".[65+"
"5545",201942,1,"UKG",".[25-44]"
"5546",201514,2,"UKJ",".[65+"
"5547",201915,10,"UKH",".[65+"
"5548",201516,1,"UKJ",".[65+"
"5549",201449,1,"UKJ",".[25-44]"
"5550",201410,1,"UKH",".[65+"
"5551",201648,1,"UKC",".[65+"
"5552",201748,1,"UKD",".[65+"
"5553",201550,2,"UKE",".[00-04]"
"5554",201816,1,"UKG",".[25-44]"
"5555",201416,1,"UKK",".[65+"
"5556",201409,2,"UKI",".[65+"
"5557",201349,3,"UKE",".[65+"
"5558",201417,1,"UKJ",".[15-24]"
"5559",201405,1,"UKF",".[65+"
"5560",201551,1,"UKK",".[25-44]"
"5561",201340,1,"UKK",".[65+"
"5562",201852,2,"UKE",".[45-64]"
"5563",201402,3,"UKF",".[65+"
"5564",201643,2,"UKE",".[65+"
"5565",201721,1,"UKD",".[65+"
"5566",201309,14,"UKI",".[65+"
"5567",201504,3,"UKI",".[65+"
"5568",201301,2,"UKD",".[65+"
"5569",201830,1,"UKC",".[65+"
"5570",201352,2,"UKI",".[65+"
"5571",201652,2,"UKF",".[65+"
"5572",201510,3,"UKD",".[65+"
"5573",201924,1,"UKJ",".[45-64]"
"5574",201621,1,"UKE",".[45-64]"
"5575",201938,1,"UKI",".[65+"
"5576",201801,1,"UKF",".[65+"
"5577",201821,1,"UKF",".[65+"
"5578",201612,1,"UKJ",".[15-24]"
"5579",201912,2,"UKK",".[65+"
"5580",201402,2,"UKI",".[65+"
"5581",201314,1,"UKH",".[15-24]"
"5582",201504,1,"UKK",".[45-64]"
"5583",201547,1,"UKH",".[65+"
"5584",201809,3,"UKH",".[65+"
"5585",201913,2,"UKE",".[65+"
"5586",201903,1,"UKE",".[25-44]"
"5587",201451,1,"UKH",".[15-24]"
"5588",201409,15,"UKK",".[65+"
"5589",201452,2,"UKE",".[65+"
"5590",201809,5,"UKG",".[65+"
"5591",201332,2,"UKI",".[65+"
"5592",201713,2,"UKE",".[65+"
"5593",201836,2,"UKC",".[00-04]"
"5594",201642,7,"UKE",".[00-04]"
"5595",201846,1,"UKI",".[65+"
"5596",201830,1,"UKI",".[65+"
"5597",201920,3,"UKD",".[65+"
"5598",201602,2,"UKE",".[65+"
"5599",201904,2,"UKI",".[65+"
"5600",201323,8,"UKK",".[00-04]"
"5601",201516,2,"UKJ",".[65+"
"5602",201344,4,"UKK",".[65+"
"5603",201313,1,"UKC",".[65+"
"5604",201911,1,"UKC",".[65+"
"5605",201821,1,"UKE",".[65+"
"5606",201845,1,"UKE",".[45-64]"
"5607",201901,2,"UKK",".[65+"
"5608",201409,1,"UKH",".[65+"
"5609",201318,2,"UKH",".[65+"
"5610",201426,3,"UKH",".[65+"
"5611",201602,2,"UKF",".[65+"
"5612",201802,2,"UKE",".[25-44]"
"5613",201610,9,"UKJ",".[65+"
"5614",201646,2,"UKI",".[25-44]"
"5615",201520,6,"UKK",".[65+"
"5616",201709,1,"UKJ",".[65+"
"5617",201633,1,"UKE",".[25-44]"
"5618",201404,1,"UKE",".[25-44]"
"5619",201427,1,"UKE",".[45-64]"
"5620",201904,3,"UKF",".[00-04]"
"5621",201609,4,"UKG",".[65+"
"5622",201441,1,"UKH",".[25-44]"
"5623",201731,2,"UKI",".[45-64]"
"5624",201315,3,"UKK",".[25-44]"
"5625",201826,1,"UKI",".[65+"
"5626",201352,6,"UKH",".[65+"
"5627",201309,1,"UKE",".[05-14]"
"5628",201639,2,"UKG",".[65+"
"5629",201903,1,"UKK",".[25-44]"
"5630",201310,2,"UKG",".[65+"
"5631",201716,1,"UKJ",".[65+"
"5632",201645,7,"UKD",".[00-04]"
"5633",201909,1,"UKH",".[65+"
"5634",201647,3,"UKD",".[00-04]"
"5635",201524,1,"UKE",".[25-44]"
"5636",201935,2,"UKG",".[65+"
"5637",201810,4,"UKE",".[65+"
"5638",201409,11,"UKE",".[65+"
"5639",201403,2,"UKE",".[25-44]"
"5640",201624,1,"UKH",".[25-44]"
"5641",201606,2,"UKE",".[65+"
"5642",201902,1,"UKG",".[15-24]"
"5643",201829,1,"UKH",".[15-24]"
"5644",201408,3,"UKF",".[65+"
"5645",201742,1,"UKF",".[65+"
"5646",201611,1,"UKH",".[00-04]"
"5647",201745,4,"UKK",".[65+"
"5648",201303,2,"UKI",".[65+"
"5649",201543,3,"UKH",".[65+"
"5650",201830,1,"UKJ",".[45-64]"
"5651",201322,1,"UKE",".[65+"
"5652",201923,1,"UKI",".[65+"
"5653",201803,2,"UKK",".[25-44]"
"5654",201622,5,"UKJ",".[00-04]"
"5655",201913,1,"UKI",".[25-44]"
"5656",201602,2,"UKK",".[45-64]"
"5657",201306,7,"UKK",".[45-64]"
"5658",201647,2,"UKD",".[65+"
"5659",201414,2,"UKE",".[45-64]"
"5660",201610,4,"UKE",".[65+"
"5661",201613,2,"UKJ",".[65+"
"5662",201603,1,"UKJ",".[15-24]"
"5663",201318,3,"UKG",".[65+"
"5664",201820,1,"UKE",".[45-64]"
"5665",201505,4,"UKK",".[45-64]"
"5666",201415,3,"UKI",".[65+"
"5667",201752,1,"UKE",".[65+"
"5668",201705,7,"UKI",".[65+"
"5669",201624,2,"UKH",".[65+"
"5670",201828,1,"UKI",".[45-64]"
"5671",201928,1,"UKE",".[05-14]"
"5672",201502,3,"UKF",".[65+"
"5673",201834,1,"UKI",".[25-44]"
"5674",201601,3,"UKK",".[65+"
"5675",201921,1,"UKC",".[25-44]"
"5676",201701,5,"UKJ",".[00-04]"
"5677",201326,1,"UKK",".[65+"
"5678",201607,2,"UKK",".[65+"
"5679",201611,18,"UKK",".[00-04]"
"5680",201548,1,"UKK",".[25-44]"
"5681",201301,2,"UKJ",".[65+"
"5682",201606,2,"UKK",".[45-64]"
"5683",201306,1,"UKE",".[45-64]"
"5684",201809,1,"UKG",".[65+"
"5685",201401,1,"UKE",".[65+"
"5686",201927,2,"UKD",".[00-04]"
"5687",201706,5,"UKK",".[65+"
"5688",201403,2,"UKC",".[45-64]"
"5689",201907,1,"UKH",".[45-64]"
"5690",201741,1,"UKI",".[00-04]"
"5691",201441,1,"UKH",".[65+"
"5692",201416,1,"UKC",".[65+"
"5693",201750,3,"UKG",".[25-44]"
"5694",201706,2,"UKF",".[65+"
"5695",201909,1,"UKG",".[65+"
"5696",201311,3,"UKC",".[65+"
"5697",201714,2,"UKI",".[65+"
"5698",201601,1,"UKG",".[05-14]"
"5699",201918,1,"UKC",".[65+"
"5700",201632,1,"UKG",".[00-04]"
"5701",201915,3,"UKH",".[65+"
"5702",201620,2,"UKK",".[65+"
"5703",201444,1,"UKF",".[00-04]"
"5704",201510,2,"UKK",".[65+"
"5705",201709,1,"UKK",".[25-44]"
"5706",201940,1,"UKH",".[25-44]"
"5707",201310,1,"UKH",".[45-64]"
"5708",201934,1,"UKJ",".[65+"
"5709",201346,3,"UKI",".[15-24]"
"5710",201825,1,"UKK",".[65+"
